,review_id,sentiment,label_id,input_ids,review_body,date
24,16981,0,1,"[0, 100, 3668, 1064, 11, 657, 19, 42, 3588, 77, 939, 794, 24, 804, 1437, 53, 9574, 1437, 24, 95, 399, 75, 2564, 235, 4, 5, 11044, 8, 28072, 2463, 45, 1887, 13, 23739, 1437, 8, 5, 3588, 95, 399, 75, 2564, 12461, 1437, 939, 206, 24, 74, 173, 357, 15, 182, 11875, 2415, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I absolutely fell in love with this dress when i saw it online  but unfortunately  it just didn't fit right. the bust and bodice not designed for curves  and the dress just didn't fit correctly  i think it would work better on very slim figures.,2021-04-23T00:33:35Z
25,18982,-1,0,"[0, 100, 2740, 5, 2440, 1732, 9, 42, 3588, 2053, 5, 15056, 26224, 58, 909, 4, 51, 58, 45, 27785, 51, 58, 3984, 20585, 4, 939, 6640, 5, 3195, 1437, 53, 45, 11, 4069, 19, 5, 97, 8089, 11, 5, 3588, 4, 909, 74, 33, 57, 10, 357, 356, 4, 939, 56, 7, 185, 24, 124, 4, 5074, 734, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I ordered the blue version of this dress thinking the accent stripes were black. they were not ! they were wine colored. i liked the color  but not in combination with the other colors in the dress. black would have been a better look. i had to take it back. sad...,2021-04-23T00:33:35Z
26,17152,1,2,"[0, 48053, 159, 15331, 2333, 2025, 75, 127, 631, 1437, 53, 5, 3793, 10199, 9, 42, 299, 817, 24, 27360, 8, 3473, 150, 202, 2396, 14, 4187, 356, 4, 24, 18, 67, 1365, 7, 3588, 62, 50, 159, 1437, 61, 16, 372, 328, 939, 524, 195, 108, 306, 113, 8, 650, 12, 42401, 196, 1437, 8, 5, 1836, 321, 10698, 95, 235, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Button down shirts usually aren't my thing  but the soft fabric of this top makes it feminine and comfortable while still keeping that classic look. it's also easy to dress up or down  which is great! i am 5'4"" and small-framed  and the size 0 fits just right.",2021-04-23T00:33:35Z
27,698,0,1,"[0, 133, 10199, 16, 2721, 1437, 190, 5, 14187, 16, 9869, 4, 939, 2740, 5, 2272, 3195, 11, 10, 739, 1437, 25, 939, 437, 5350, 11454, 8, 33, 251, 3701, 4, 53, 24, 95, 630, 75, 4477, 12461, 23, 70, 111, 5, 19008, 34, 117, 3184, 1437, 190, 600, 24, 18, 10, 8040, 523, 1437, 8, 5, 526, 35002, 95, 3495, 66, 111, 5, 8443, 355, 59, 158, 29882, 1437, 8, 95, 1415, 6664, 35187, 4, 24, 1326, 203, 55, 17719, 15, 5, 1421, 4, 350, 1099, 1437, 25, 939, 33, 57, 546, 13, 10, 29986, 3089, 14609, 11, 5, 3195, 13, 10, 251, 86, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",The fabric is beautiful  even the lining is lovely. i ordered the green color in a large  as i'm curvy and have long arms. but it just doesn't lay correctly at all - the collar has no structure  even though it's a lapel  and the side vents just pop out - the jacket added about 10lbs  and just looked frumpy. it looks much more tailored on the model. too bad  as i have been looking for a velvet blazer in the color for a long time.,2021-04-23T00:33:35Z
28,3399,-1,0,"[0, 100, 269, 101, 42, 3588, 73, 8674, 4, 24, 18, 372, 13, 4477, 2961, 1437, 2422, 11962, 8, 40, 7433, 127, 2065, 2317, 8, 42, 76, 18, 6690, 2408, 2364, 4, 939, 206, 24, 40, 28, 98, 11962, 19, 103, 2084, 6149, 1033, 8, 10317, 4, 1437, 9574, 5, 124, 2798, 9, 5, 3588, 473, 45, 2045, 7, 10104, 716, 15, 5, 1836, 4, 42, 189, 2369, 7735, 53, 939, 348, 1381, 15, 41, 290, 8, 10, 158, 8, 5, 1460, 7, 1338, 556, 399, 75, 464, 227, 5, 80, 10070, 4, 939, 95, 1835, 5, 158, 8, 524, 7917, 5, 316, 939, 2740, 40, 28, 2829, 929, 906, 11, 5, 124, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I really like this dress/shirt. it's great for layering  super cute and will hide my traditional holiday and this year's pregnancy weight gain. i think it will be so cute with some leggings and boots.  unfortunately the back panel of the dress does not seem to vary based on the size. this may sound weird but i've tried on an 8 and a 10 and the ability to reach forward didn't change between the two sizes. i just returned the 10 and am hopeful the 12 i ordered will be slightly roomier in the back.,2021-04-23T00:33:35Z
29,15477,0,1,"[0, 713, 23204, 16, 12058, 11, 5780, 53, 11, 621, 5, 8089, 32, 22802, 330, 906, 4, 5, 5718, 26221, 32, 269, 10, 31430, 27001, 5718, 8, 5, 13504, 16, 10, 4603, 219, 13504, 4, 5, 1104, 3618, 7005, 55, 1021, 38615, 11, 621, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",This sweater is gorgeous in print but in person the colors are murkier. the yellow dots are really a dusty mustard yellow and the navy is a smokey navy. the white background reads more oatmeal in person.,2021-04-23T00:33:35Z
30,9632,1,2,"[0, 100, 2162, 42, 23204, 11, 5, 2272, 8, 2638, 24, 98, 203, 939, 1249, 62, 12926, 5, 6907, 67, 4, 24, 1326, 372, 19, 10844, 50, 19, 10, 21451, 16576, 4, 5, 33585, 16, 34203, 8, 5, 21764, 1437, 600, 380, 1437, 218, 75, 120, 11, 5, 169, 150, 939, 437, 447, 4, 939, 437, 10, 410, 3915, 59, 5, 30686, 3361, 9, 5, 29716, 8, 5, 1280, 9, 784, 2544, 24, 7722, 23, 78, 1437, 98, 939, 218, 75, 216, 141, 251, 24, 40, 356, 8, 619, 92, 4, 67, 1437, 65, 9, 5, 14893, 15, 5, 6907, 65, 21, 7209, 30, 10, 15019, 77, 939, 78, 2468, 24, 66, 9, 5, 3737, 4, 23, 42, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I bought this sweater in the green and loved it so much i ended up ordering the pink also. it looks great with jeans or with a pencil skirt. the silhouette is flattering and the sleeves  though big  don't get in the way while i'm working. i'm a little worried about the looseness of the knit and the amount of lint it shed at first  so i don't know how long it will look and feel new. also  one of the buttons on the pink one was hanging by a thread when i first pulled it out of the package. at this,2021-04-23T00:33:35Z
31,17726,-1,0,"[0, 100, 2638, 42, 16576, 4, 98, 34203, 8, 215, 10, 2721, 10199, 4, 9574, 71, 129, 132, 15033, 1437, 5, 13977, 9484, 13596, 66, 98, 203, 14, 24, 21, 3064, 160, 162, 36, 39417, 322, 939, 2162, 5, 235, 1836, 8, 24, 21, 45, 350, 3229, 4, 5, 13977, 1971, 1468, 1622, 685, 63, 4140, 182, 1335, 4, 182, 6770, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I loved this skirt. so flattering and such a beautiful fabric. unfortunately after only 2 wears  the waistband stretched out so much that it was falling off me (literally). i bought the right size and it was not too tight. the waist band material simply lost its stretch very quickly. very disappointing.,2021-04-23T00:33:35Z
32,4878,0,1,"[0, 133, 6694, 15, 5, 10844, 26, 22, 17526, 75, 4140, 66, 113, 1437, 8, 939, 348, 416, 1835, 65, 1763, 7, 1836, 159, 77, 51, 13596, 66, 30, 5, 253, 9, 5, 78, 3568, 4, 1437, 2088, 57, 2498, 5, 2735, 1836, 13, 10, 186, 1437, 8, 24, 18, 16539, 66, 25, 157, 4, 5, 42613, 3587, 62, 6614, 80, 50, 155, 4877, 8, 939, 489, 519, 7, 5960, 5, 9304, 62, 11, 285, 1437, 71, 95, 10, 186, 9, 15487, 106, 4, 939, 657, 6044, 7876, 10844, 1437, 8, 5, 847, 8, 3195, 9, 209, 32, 2770, 4, 939, 437, 164, 7, 33, 7, 1836, 159, 65, 94, 86, 95, 7, 120, 106, 7, 1095, 62, 1437, 939, 1034, 2, 1, 1, 1, 1, 1, 1]","The tag on the jeans said ""won't stretch out""  and i've already returned one pair to size down when they stretched out by the end of the first wear. ive been wearing the smaller size for a week  and it's stretching out as well. the crotch ends up dropping two or 3 inches and i keep having to hike the pants up in public  after just a week of owning them. i love paige jeans  and the cut and color of these are amazing. i'm going to have to size down one last time just to get them to stay up  i hope",2021-04-23T00:33:35Z
33,12945,1,2,"[0, 100, 33, 57, 2494, 42, 16576, 8, 129, 15500, 196, 24, 62, 15, 1392, 2704, 21316, 4, 24, 1237, 650, 8, 5, 1836, 158, 10698, 101, 10, 1836, 290, 74, 2564, 479, 17445, 23246, 8, 5350, 11454, 1955, 1437, 3269, 18093, 4783, 53, 33, 28097, 8, 326, 3810, 4, 5, 1318, 16, 95, 15983, 8, 45, 966, 5, 455, 425, 53, 15, 1392, 24, 21, 109, 868, 4, 939, 657, 10, 12, 1902, 11019, 8, 42, 16576, 16, 430, 19, 5, 10199, 39815, 23, 42539, 3745, 4, 24, 16, 1109, 2408, 98, 939, 64, 269, 192, 42, 145, 10610, 55, 11, 2428, 8, 1035, 8, 10, 213, 7, 16576, 14, 1326, 4406, 479, 998, 7843, 139, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I have been watching this skirt and only scooped it up on sale plus promo. it runs small and the size 10 fits like a size 8 would fit . 145 lbs and curvy figure  flat tummy but have hips and tush. the quality is just ok and not worth the full price but on sale it was doable. i love a-line styles and this skirt is different with the fabric stitching at diagonal pieces. it is light weight so i can really see this being worn more in spring and summer and a go to skirt that looks sharp . website pho,2021-04-23T00:33:35Z
34,10888,1,2,"[0, 574, 12677, 209, 11, 5, 1400, 53, 5, 16273, 21, 1088, 66, 6128, 8, 939, 5324, 5, 10199, 21, 182, 4140, 219, 4, 939, 2162, 5, 321, 4716, 1459, 804, 8, 21, 3915, 59, 5, 5933, 4, 51, 2564, 372, 4, 939, 437, 195, 108, 245, 113, 479, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","Loved these in the store but the 00 was sold out everywhere and i noticed the fabric was very stretchy. i bought the 0 petite online and was worried about the length. they fit great. i'm 5'5"" .",2021-04-23T00:33:35Z
35,4385,1,2,"[0, 4528, 32, 6344, 328, 939, 33, 5, 6907, 61, 16, 10, 182, 1109, 21155, 2345, 9, 3195, 4, 51, 32, 2721, 8, 182, 2579, 1318, 4, 51, 32, 3369, 15912, 8, 4140, 906, 172, 939, 14838, 53, 182, 34203, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",These are awesome! i have the pink which is a very light faded sort of color. they are beautiful and very nice quality. they are slimmer and stretchier then i imagined but very flattering.,2021-04-23T00:33:35Z
36,1652,-1,0,"[0, 133, 16415, 2923, 15, 5, 741, 1452, 146, 42, 356, 101, 402, 31, 1855, 15290, 842, 705, 4932, 219, 18, 18704, 15, 5, 278, 9, 380, 657, 4, 8, 5, 10762, 32, 847, 13, 41, 2555, 14261, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",The pleats on the bib make this look like something from chloe sevigny's wardrobe on the set of big love. and the shoulders are cut for an offensive lineman.,2021-04-23T00:33:35Z
37,11738,1,2,"[0, 2387, 12832, 16, 5296, 156, 9, 1632, 32902, 1437, 53, 939, 1705, 75, 11942, 667, 42, 15, 683, 939, 1299, 24, 328, 5, 847, 12, 995, 6184, 11, 5, 10199, 1437, 5, 3195, 1437, 1437, 5, 14893, 359, 5, 1521, 9, 5, 124, 70, 1606, 7, 146, 10, 3588, 939, 437, 164, 7, 3568, 19, 9219, 11113, 12, 4825, 5090, 148, 5, 183, 50, 18862, 5641, 359, 10, 21288, 8443, 23, 363, 4, 24, 18, 1969, 13, 3174, 13011, 1594, 43052, 1136, 47659, 533, 203, 9, 2608, 42, 76, 43, 1650, 4, 939, 437, 10, 2107, 417, 47659, 351, 75, 240, 73, 10724, 10, 11689, 43, 359, 1712, 939, 2333, 3568, 10, 231, 1437, 939, 2162, 10, 204, 4, 475, 4791, 548, 1437, 939, 101, 110, 2]",My preference is clothing made of natural fibers  but i couldn't resist trying this on once i felt it! the cut-out pattern in the fabric  the color   the buttons & the design of the back all add to make a dress i'm going to wear with leather flip-flops during the day or wedges & a denim jacket at night. it's perfect for southern california fall (& likely much of winter this year) weather. i'm a 32d (& won't need/wear a bra) & although i usually wear a 6  i bought a 4. maeve  i like your style!,2021-04-23T00:33:35Z
38,17134,0,1,"[0, 100, 2638, 5, 2335, 15, 42, 23204, 1437, 8, 939, 6022, 88, 5, 1400, 7, 907, 24, 4, 683, 939, 1381, 24, 15, 1437, 101, 643, 1437, 939, 222, 465, 24, 7, 28, 24, 17414, 1437, 53, 14, 939, 115, 432, 19, 634, 10, 6013, 50, 402, 4, 99, 18523, 162, 5, 144, 21, 5, 169, 5, 3701, 58, 847, 4, 127, 3701, 1415, 203, 2671, 87, 51, 32, 1437, 98, 16748, 939, 314, 24, 23, 5, 1400, 4, 24, 269, 16, 10, 11962, 23204, 600, 734, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I loved the dog on this sweater  and i rushed into the store to buy it. once i tried it on  like others  i did find it to be itchy  but that i could deal with using a tank or something. what bothered me the most was the way the arms were cut. my arms looked much bigger than they are  so sadly i left it at the store. it really is a cute sweater though...,2021-04-23T00:33:35Z
39,6499,-1,0,"[0, 3762, 64, 75, 1137, 31, 5, 2170, 53, 5, 299, 4793, 233, 16, 5462, 8, 8818, 4, 24, 67, 16, 182, 251, 818, 3588, 5933, 4, 1437, 2653, 540, 1318, 87, 99, 6215, 2333, 5723, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",One can't tell from the picture but the top shoulder part is sheet and transparent. it also is very long almost dress length.  feels less quality than what retailer usually carries.,2021-04-23T00:33:35Z
40,6645,-1,0,"[0, 100, 218, 75, 6329, 3116, 6173, 1437, 53, 42, 6399, 21, 98, 6587, 1437, 14, 939, 1299, 4083, 4, 1437, 1437, 1437, 1437, 78, 160, 1437, 5, 27595, 14, 16, 11, 258, 5, 760, 8, 124, 9, 5, 6399, 16, 203, 55, 9015, 87, 11, 5, 1345, 4, 36013, 1437, 89, 16, 117, 3989, 14778, 1437, 7328, 11, 5, 1345, 4, 24, 22778, 66, 101, 10, 10178, 4, 24, 10728, 1326, 101, 10, 6399, 47, 74, 907, 114, 47, 58, 667, 7, 2082, 5283, 77, 45, 4, 1374, 1437, 42, 6399, 16, 41, 18566, 7, 5, 2182, 1026, 4, 1437, 1437, 1437, 1437, 6215, 1437, 99, 16, 19, 70, 9, 209, 1481, 1115, 13802, 1437, 21016, 15291, 11, 6162, 856, 2, 1, 1, 1, 1, 1, 1]",I don't normally write reviews  but this shirt was so terrible  that i felt inspired.     first off  the seam that is in both the front and back of the shirt is much more pronounced than in the photo. secondly  there is no shape whatsoever  unlike in the photo. it bells out like a tent. it honestly looks like a shirt you would buy if you were trying to appear pregnant when not. overall  this shirt is an insult to the female form.     retailer  what is with all of these shapeless  frocks in cheap f,2021-04-23T00:33:35Z
41,16623,0,1,"[0, 100, 524, 182, 88, 5, 22990, 13657, 328, 3584, 42, 53, 24, 18, 10, 182, 26044, 7021, 299, 8, 15, 951, 54, 16, 195, 108, 246, 1437, 24, 2653, 818, 101, 10, 27115, 636, 4, 3739, 9, 1823, 1468, 11, 5, 124, 4, 657, 5, 356, 8, 114, 47, 214, 6764, 615, 1437, 24, 197, 173, 13, 47, 328, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I am very into the lace tops! purchased this but it's a very exaggerated swing top and on someone who is 5'3  it feels almost like a tunic. lots of extra material in the back. love the look and if you're tall enough  it should work for you!,2021-04-23T00:33:35Z
42,14907,-1,0,"[0, 100, 2740, 42, 11, 10, 784, 804, 1437, 8, 938, 75, 10, 2378, 77, 939, 829, 24, 4, 5, 8089, 32, 1256, 4520, 1437, 53, 51, 67, 356, 6162, 11, 127, 2979, 4, 24, 67, 56, 41, 11789, 2564, 1437, 142, 9, 5, 1468, 89, 16, 117, 492, 23, 70, 1437, 24, 21, 269, 3229, 15, 127, 7050, 36, 3367, 417, 43, 13, 5135, 4, 8, 24, 21, 67, 1256, 765, 1437, 8, 939, 437, 765, 328, 24, 6254, 478, 5, 299, 9, 127, 9304, 734, 463, 939, 437, 195, 108, 176, 328, 124, 24, 439, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I ordered this in a l online  and wasn't a fan when i received it. the colors are pretty bright  but they also look cheap in my opinion. it also had an awkward fit  because of the material there is no give at all  it was really tight on my chest (36d) for reference. and it was also pretty short  and i'm short! it barely hit the top of my pants...and i'm 5'2! back it went.,2021-04-23T00:33:35Z
43,1790,-1,0,"[0, 100, 2740, 42, 8, 5207, 24, 74, 28, 10, 1531, 359, 29363, 3569, 23204, 13, 42, 2608, 4, 1386, 1437, 24, 18, 95, 7782, 4, 24, 399, 75, 2564, 157, 4, 350, 765, 11, 5, 1374, 5933, 359, 11, 5, 21764, 4, 5, 16578, 9, 5, 32566, 58, 12402, 873, 4, 24, 67, 399, 75, 2045, 156, 7, 94, 4, 24, 1415, 101, 24, 74, 13106, 73, 22617, 1073, 11, 10, 765, 1280, 9, 86, 4, 939, 1835, 24, 4, 939, 1017, 657, 7, 192, 10, 2496, 1122, 7, 42, 9390, 357, 11, 5, 499, 4, 519, 10, 2216, 24150, 16, 10, 11962, 1114, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I ordered this and hoped it would be a fun & whimsical sweater for this winter. instead  it's just strange. it didn't fit well. too short in the overall length & in the sleeves. the shades of the yarn were drab. it also didn't seem made to last. it looked like it would pill/snag in a short amount of time. i returned it. i'd love to see a style similar to this executed better in the future. having a unique sleeve is a cute idea.,2021-04-23T00:33:35Z
44,17647,1,2,"[0, 104, 1584, 42, 16576, 11, 5, 1400, 1437, 53, 5, 1836, 21, 1593, 4, 939, 524, 6329, 10, 321, 50, 132, 23, 6215, 1437, 53, 939, 21, 6023, 14, 5, 132, 74, 28, 95, 350, 203, 1468, 1437, 98, 939, 2740, 5, 321, 1437, 8, 2143, 1437, 524, 939, 7785, 4, 14878, 1437, 64, 213, 31, 183, 7, 363, 19, 5, 235, 5582, 8, 10131, 4, 22535, 171, 33391, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",Saw this skirt in the store  but the size was wrong. i am normally a 0 or 2 at retailer  but i was afraid that the 2 would be just too much material  so i ordered the 0  and boy  am i glad. elegant  can go from day to night with the right shoes and accessories. anticipating many compliments.,2021-04-23T00:33:35Z
45,15415,-1,0,"[0, 100, 3225, 794, 42, 299, 10, 367, 377, 536, 1437, 8, 1064, 11, 657, 4, 24, 1249, 62, 2183, 66, 11, 2326, 1437, 98, 939, 2740, 24, 804, 1437, 147, 24, 21, 124, 12, 24932, 30, 10, 891, 9, 377, 4, 939, 829, 24, 42, 375, 186, 1437, 8, 21, 16748, 5779, 4, 5, 1521, 16, 1256, 1437, 53, 1374, 5, 1318, 16, 33801, 12622, 4, 939, 5170, 114, 2085, 5, 78, 14398, 21, 205, 1437, 53, 77, 51, 5426, 51, 58, 98, 1406, 1437, 8, 56, 55, 156, 1437, 5, 13964, 34183, 3559, 75, 25, 205, 116, 45, 686, 4, 5, 65, 939, 300, 56, 16611, 1275, 26370, 5326, 219, 1437, 8, 26870, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I initially saw this top a few months ago  and fell in love. it ended up selling out in stores  so i ordered it online  where it was back-ordered by a couple of months. i received it this past week  and was sadly disappointed. the design is pretty  but overall the quality is sorely lacking. i wonder if maybe the first batch was good  but when they realized they were so popular  and had more made  the newer batches weren't as good? not sure. the one i got had inconsistent red embroidery  and ther,2021-04-23T00:33:35Z
46,11250,0,1,"[0, 713, 9540, 16, 98, 9869, 1437, 24, 16, 5, 39441, 9, 16863, 18, 4187, 1569, 999, 2496, 4, 5, 3195, 1437, 5, 2496, 1437, 5, 19008, 1606, 10, 12405, 27456, 9, 4149, 14, 47, 2299, 236, 11, 110, 18704, 39574, 114, 129, 24, 3559, 75, 13, 167, 38432, 14893, 328, 101, 97, 34910, 1437, 939, 524, 5779, 7, 1591, 14, 624, 10, 353, 9, 15487, 1437, 5, 299, 6148, 16270, 160, 11, 5, 1692, 9, 10, 3630, 1248, 15, 10, 19794, 363, 11, 10, 41259, 2391, 4, 14, 276, 363, 1437, 939, 5324, 10, 6148, 21, 1716, 31, 65, 9, 5, 21764, 4, 40463, 1437, 939, 524, 25, 648, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",This coat is so lovely  it is the embodiment of 1940's classic movie star style. the color  the style  the collar add a subtle flair of drama that you definitely want in your wardrobe .... if only it weren't for those pesky buttons! like other reviewers  i am disappointed to note that within a month of owning  the top button popped off in the middle of a dinner date on a rainy night in a french restaurant. that same night  i noticed a button was missing from one of the sleeves. alas  i am as yet,2021-04-23T00:33:35Z
47,4216,1,2,"[0, 100, 21, 24668, 7, 907, 53, 42, 13454, 16, 1365, 1437, 1109, 1437, 8, 1531, 7, 3568, 4, 1437, 5, 10199, 16, 1109, 53, 45, 192, 149, 11, 5, 31619, 4, 1437, 5, 1663, 16, 1969, 4, 1437, 24, 16, 326, 1872, 13, 41, 24901, 13454, 4, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",I was hesitant to buy but this tee is easy  light  and fun to wear.  the fabric is light but not see through in the slightest.  the construction is perfect.  it is tts for an oversized tee.,2021-04-23T00:33:35Z
